1355378049 124 89 66
1355378529 124 90 66
1355378538 124 91 66
1355378636 124 92 66
1355387414 124 93 66
1355387446 124 94 66
1355387918 124 95 66
1355388060 124 96 66
1355404901 124 97 66
1355406729 124 98 66
1355406799 124 98 67
1355406818 124 98 68
1355409997 124 99 68
1355410022 125 99 68
1355410024 125 100 68
1355410121 126 100 68
1355411185 127 100 68
1355411224 128 100 68
1355411336 128 100 69
1355411432 128 100 70
1355411614 128 100 71
